name,categories,lat,lng,id,Neighborhood,Neighborhood Lat,Neighborhood Long
Taqueria Los Gorditos,Taco Place,45.562582943171236,-122.6761899569705,54c46fab498e0e6e7fbcb094,ARBOR LODGE,45.5717937,-122.6901523
Nite Hawk Cafe & Lounge,Diner,45.56955115590427,-122.68254107002001,4150c080f964a520081d1fe3,ARBOR LODGE,45.5717937,-122.6901523
Fino,Pizza Place,45.58288613654113,-122.68726840693178,4ada6e51f964a520862221e3,ARBOR LODGE,45.5717937,-122.6901523
E'Njoni Café,Ethiopian Restaurant,45.56262023809579,-122.67627202703534,4bb12955f964a5208d7f3ce3,ARBOR LODGE,45.5717937,-122.6901523
Papa Murphy's,Pizza Place,45.56964546531143,-122.68771399151419,4b11ef82f964a520338723e3,ARBOR LODGE,45.5717937,-122.6901523
Mi Burrito,Burrito Place,45.57732744542051,-122.67535686492919,572c2f6b498e0986562f8d9b,ARBOR LODGE,45.5717937,-122.6901523
Swift and Union,New American Restaurant,45.58184732368682,-122.68708539532508,55a715bb498e00b426330782,ARBOR LODGE,45.5717937,-122.6901523
Cultured Caveman,Gluten-free Restaurant,45.58289242171386,-122.68716580248969,50772e0a498e7be11f84d4f1,ARBOR LODGE,45.5717937,-122.6901523
Mio Sushi,Sushi Restaurant,45.5628336151233,-122.69545902252726,4a9c9cf2f964a520a33720e3,ARBOR LODGE,45.5717937,-122.6901523
Little Caesars Pizza,Pizza Place,45.577056,-122.676724,4c427636520fa5939959cbac,ARBOR LODGE,45.5717937,-122.6901523
New American,New American Restaurant,45.56284793251566,-122.68905406449377,546ea96f498e7ddb1b594f5d,ARBOR LODGE,45.5717937,-122.6901523
La Bonita,Mexican Restaurant,45.56265432721865,-122.69492439821413,4d5f3bc4338bb60c93a919bd,ARBOR LODGE,45.5717937,-122.6901523
Patton Maryland,BBQ Joint,45.55992300368096,-122.68254727967926,57c88b69498ec194fa07aab0,ARBOR LODGE,45.5717937,-122.6901523
Blackbird Pizza,Pizza Place,45.56799715118358,-122.68193221539639,5a347f26a423620be3b7e95b,ARBOR LODGE,45.5717937,-122.6901523
Little Caesars Pizza,Pizza Place,45.57598436914698,-122.67691178075572,4cc65aec42d1b60c24ff2813,ARBOR LODGE,45.5717937,-122.6901523
Po'Shines Cafe de La Soul,Southern / Soul Food Restaurant,45.582269900000036,-122.68708021223375,4bb12b83f964a52052803ce3,ARBOR LODGE,45.5717937,-122.6901523
Subway,Sandwich Place,45.57657910123548,-122.68266083095591,4b528914f964a520678127e3,ARBOR LODGE,45.5717937,-122.6901523
The Fish and Chip Shoppe,Fish & Chips Shop,45.562595864167456,-122.67950286060467,4ad151cbf964a52003de20e3,ARBOR LODGE,45.5717937,-122.6901523
Sushi One,Sushi Restaurant,45.570255,-122.687113,59a7872fd807ee4315703714,ARBOR LODGE,45.5717937,-122.6901523
Panda Express,Chinese Restaurant,45.57688284448261,-122.68175690403993,4b14331cf964a5200a9f23e3,ARBOR LODGE,45.5717937,-122.6901523
Wendy's,Fast Food Restaurant,45.577414195162085,-122.68113904086022,4b5289d9f964a5208d8127e3,ARBOR LODGE,45.5717937,-122.6901523
Seven Rivers BBQ,BBQ Joint,45.57727709400541,-122.6980506721457,4e0be07bb61c18a1dc1f61b3,ARBOR LODGE,45.5717937,-122.6901523
Cuisine Bebe Catering,Food,45.566176,-122.689016,4f325e6f19836c91c7d0fcf9,ARBOR LODGE,45.5717937,-122.6901523
Crêpe & Berry,Creperie,45.569804,-122.681891,53a739d2498e7989b0c1b10a,ARBOR LODGE,45.5717937,-122.6901523
Michoacan Restaurant,Mexican Restaurant,45.574087,-122.68182900000001,4d0ad1016aa05481acb0e6aa,ARBOR LODGE,45.5717937,-122.6901523
Northside Restaurant & Lounge,Restaurant,45.576943159103394,-122.68490552902222,4c3f4532ff711b8d7ca80e05,ARBOR LODGE,45.5717937,-122.6901523
Los Pepitos Locos,Mexican Restaurant,45.57728043203504,-122.6949891720423,52143cc311d2abcf50c72163,ARBOR LODGE,45.5717937,-122.6901523
Bandini Pizza & Pasta,Pizza Place,45.57731993581402,-122.69811809062956,58211a28fb482d69d48ea282,ARBOR LODGE,45.5717937,-122.6901523
Mock's Bottom Cafe,Café,45.566005,-122.701275,4ba12de0f964a520649f37e3,ARBOR LODGE,45.5717937,-122.6901523
Derby,Breakfast Spot,45.582888,-122.68726299999999,5b395af566f3cd0039aaa33c,ARBOR LODGE,45.5717937,-122.6901523
Acapulco Grill,Mexican Restaurant,45.577402,-122.675297,51bb7630498eba02a3e0f2bb,ARBOR LODGE,45.5717937,-122.6901523
777 Jackpot Teriyaki DELI,Asian Restaurant,45.577342,-122.70506999999999,53bee925498e40af64989191,ARBOR LODGE,45.5717937,-122.6901523
Copa Cafe @ Adidas,Café,45.559518448700835,-122.69437602671108,4f15a1c8e4b067f673c559b9,ARBOR LODGE,45.5717937,-122.6901523
Coulors @ adidas,Food Court,45.55947002820285,-122.694839768655,4f188e9fe4b0094a04328866,ARBOR LODGE,45.5717937,-122.6901523
Admiralty Beverage Co,Food,45.570891,-122.708731,4f321d1e19836c91c7b7487e,ARBOR LODGE,45.5717937,-122.6901523
Sweedeedee,Café,45.56054684290364,-122.67487949393491,5027dbc5e4b0235587f60f9c,ARBOR LODGE,45.5717937,-122.6901523
Thai Food Cafe,Thai Restaurant,45.5627235216148,-122.67574833673604,4acf91cff964a5209ad420e3,ARBOR LODGE,45.5717937,-122.6901523
Javier's Tacos,Mexican Restaurant,45.577323820674025,-122.66819241697047,4b20a60df964a5209c3324e3,ARBOR LODGE,45.5717937,-122.6901523
Enat Kitchen,Ethiopian Restaurant,45.56268651317809,-122.66981510675494,4bcb86c3511f95212eb1b1c7,ARBOR LODGE,45.5717937,-122.6901523
Atlas Pizza,Pizza Place,45.562459999999994,-122.674369,597e80092b9844430f23f225,ARBOR LODGE,45.5717937,-122.6901523
Phở Jasmine,Vietnamese Restaurant,45.56266910813101,-122.67441448014733,4ac25553f964a520bf9820e3,ARBOR LODGE,45.5717937,-122.6901523
Mandi House,Mediterranean Restaurant,45.562867,-122.67553400000001,573a6ed4498e3549f68847d7,ARBOR LODGE,45.5717937,-122.6901523
silsila,Indian Restaurant,45.562825,-122.675528,5d689e9aad15640008abe448,ARBOR LODGE,45.5717937,-122.6901523
Nuclear Taco Party,Taco Place,45.569792,-122.66548300000001,4d44eaa9e198721e4e31c18b,ARBOR LODGE,45.5717937,-122.6901523
Deli In The Sky,Sandwich Place,45.56286648,-122.67113267,4da3589b9935a093b180c76f,ARBOR LODGE,45.5717937,-122.6901523
Café Alchemy,Café,45.57187303347341,-122.66120999000798,509af843e4b00c69bd9a2385,ARBOR LODGE,45.5717937,-122.6901523
TILT - Swan Island (North Portland),Burger Joint,45.559627227921865,-122.70197587083777,4f888adce4b0183204fc4909,ARBOR LODGE,45.5717937,-122.6901523
Super Buffet,Chinese Restaurant,45.57736099851126,-122.6976560535268,4eb462d393ad23656fb6eb0b,ARBOR LODGE,45.5717937,-122.6901523
Arby's,Fast Food Restaurant,45.5774057330141,-122.699426606313,4b3fe1c0f964a52037b125e3,ARBOR LODGE,45.5717937,-122.6901523
Swan Garden,Chinese Restaurant,45.56942748284172,-122.68263643905078,4d8cf52b788c548136fe15fd,ARBOR LODGE,45.5717937,-122.6901523
Western Meats,BBQ Joint,45.579652,-122.71568400000001,4c310aa47cc0c9b6db3fee9a,ARBOR LODGE,45.5717937,-122.6901523
Shari's Cafe and Pies,American Restaurant,45.592973,-122.681337,4283ee00f964a520ee221fe3,ARBOR LODGE,45.5717937,-122.6901523
Burger King,Fast Food Restaurant,45.593874300936235,-122.68155813217157,4b6b28cbf964a5209bf62be3,ARBOR LODGE,45.5717937,-122.6901523
Mar's Meadows Chinese Restaurant,Chinese Restaurant,45.592489,-122.68105200000001,4c181e32834e2d7fe1752880,ARBOR LODGE,45.5717937,-122.6901523
The Burrito House,Mexican Restaurant,45.59250279258021,-122.68001621641926,4b60ead6f964a52055012ae3,ARBOR LODGE,45.5717937,-122.6901523
Eisenhower Bagelhouse,Bagel Shop,45.55517947899642,-122.68210753805323,53cc2c43498e5dff618e650b,ARBOR LODGE,45.5717937,-122.6901523
Fire on the Mountain,Wings Joint,45.55414351104807,-122.68178052822674,49e61e69f964a5200e641fe3,ARBOR LODGE,45.5717937,-122.6901523
Pinky's,Pizza Place,45.55215569860608,-122.68075647627347,524d87db498ebde0e75d6e70,ARBOR LODGE,45.5717937,-122.6901523
Matt's BBQ,BBQ Joint,45.554406,-122.675635,55bbd786498ec0787897dc11,ARBOR LODGE,45.5717937,-122.6901523
Olympia Oyster Bar,Seafood Restaurant,45.554144610177836,-122.6755324252623,561b13e3498ef82a511b3e6d,ARBOR LODGE,45.5717937,-122.6901523
Lovely's Fifty Fifty,Pizza Place,45.55292012983029,-122.67571188414571,4b4ea2b2f964a52015f326e3,ARBOR LODGE,45.5717937,-122.6901523
Interurban,Gastropub,45.553035269577684,-122.6756915570843,4ec17c166c25dfd9826603d1,ARBOR LODGE,45.5717937,-122.6901523
Pastrami Zombie,Sandwich Place,45.554521,-122.67573700000001,576d807a498e0917ac28bcfb,ARBOR LODGE,45.5717937,-122.6901523
Minizo,Noodle House,45.554395904934886,-122.67578915815977,50d4ca9ee4b0a7a6480b88e4,ARBOR LODGE,45.5717937,-122.6901523
Monsoon Thai Cuisine,Thai Restaurant,45.554508127425535,-122.67522325928206,4a8240bef964a52007f91fe3,ARBOR LODGE,45.5717937,-122.6901523
Hot Rice Teriyaki,Japanese Restaurant,45.556698378305406,-122.7022925803063,4ba7bf61f964a520bbaf39e3,ARBOR LODGE,45.5717937,-122.6901523
Subway,Sandwich Place,45.55699645101227,-122.70245232281115,4bc3bc91abf49521503ec493,ARBOR LODGE,45.5717937,-122.6901523
Happy House,Chinese Restaurant,45.55441464311194,-122.68150402088335,4eed4865b634f754432292a3,ARBOR LODGE,45.5717937,-122.6901523
Taco Bell,Fast Food Restaurant,45.55647148599252,-122.68184330367568,4c06b7d38b4520a102d88597,ARBOR LODGE,45.5717937,-122.6901523
Swan Island Pizza,Pizza Place,45.55696570553726,-122.70206326310857,4e9de2dbf7905e04ce06afad,ARBOR LODGE,45.5717937,-122.6901523
Bang Rak,Thai Restaurant,45.552978,-122.67573600000001,4d4c5f181ae43704d3f5f360,ARBOR LODGE,45.5717937,-122.6901523
Milwaukie Cafe and Bottle Shop,Café,45.454515,-122.630109,53f4ac1c498e3a73f7d6013b,ARDENWALD-JOHNSON CREEK,45.4585162,-122.6275391
King Curry,Asian Restaurant,45.44775614345422,-122.61917638394351,4d0408ea37036dcb4d290efb,ARDENWALD-JOHNSON CREEK,45.4585162,-122.6275391
Mike's Drive-in,Fast Food Restaurant,45.446673117002156,-122.63194593631844,4b4797c2f964a520b23626e3,ARDENWALD-JOHNSON CREEK,45.4585162,-122.6275391
Jumbo Restaurant & Lounge,Chinese Restaurant,45.46194705322856,-122.61576065976266,4b3427d0f964a520982525e3,ARDENWALD-JOHNSON CREEK,45.4585162,-122.6275391
Papa Murphy's,Pizza Place,45.446477706739024,-122.61932014196239,4bf703155ec320a1663486d3,ARDENWALD-JOHNSON CREEK,45.4585162,-122.6275391
Domino's Pizza,Pizza Place,45.44687716075441,-122.62919257691067,4bcf7c6f046076b0ce696e71,ARDENWALD-JOHNSON CREEK,45.4585162,-122.6275391
Barb's Catering,Food,45.457814,-122.629986,4f438c7a19834bc91f5772e2,ARDENWALD-JOHNSON CREEK,45.4585162,-122.6275391
Super Burrito Express,Mexican Restaurant,45.44705449450161,-122.6191865395254,4b5cd873f964a520fd4629e3,ARDENWALD-JOHNSON CREEK,45.4585162,-122.6275391
Papa Murphy's,Pizza Place,45.4623,-122.619523,51fd9ac4498e2ccc8accd08c,ARDENWALD-JOHNSON CREEK,45.4585162,-122.6275391
Chad's Chili Dogs,Hot Dog Joint,45.45993,-122.63946,59b1caa36dcf0420daad9b43,ARDENWALD-JOHNSON CREEK,45.4585162,-122.6275391
Pho Thap Ba,Vietnamese Restaurant,45.446905,-122.629188,52b3aa1011d2ba28625241da,ARDENWALD-JOHNSON CREEK,45.4585162,-122.6275391
Killer Burger,Burger Joint,45.45959999999999,-122.6468203,4f42a173e4b0e9ea7c879276,ARDENWALD-JOHNSON CREEK,45.4585162,-122.6275391
Bertie Lou's,Breakfast Spot,45.46494893421841,-122.6472012528533,4a374d35f964a520479e1fe3,ARDENWALD-JOHNSON CREEK,45.4585162,-122.6275391
Thai Square,Thai Restaurant,45.46062998353775,-122.64721901719628,51b29b61498e039b6ba759d6,ARDENWALD-JOHNSON CREEK,45.4585162,-122.6275391
Either/Or,Café,45.463122223104975,-122.65309288154792,51433849e4b0455b2ea85b83,ARDENWALD-JOHNSON CREEK,45.4585162,-122.6275391
La Sirenita,Mexican Restaurant,45.46529115832456,-122.64716710993578,4b75d5e7f964a52036282ee3,ARDENWALD-JOHNSON CREEK,45.4585162,-122.6275391
Grand Central Baking Company,Bakery,45.46587894403848,-122.65313407485807,4ae9fefbf964a52053b821e3,ARDENWALD-JOHNSON CREEK,45.4585162,-122.6275391
The Living Room Coffeehouse,Café,45.460909,-122.646785,5730f952cd10ed5567a2eadf,ARDENWALD-JOHNSON CREEK,45.4585162,-122.6275391
Gino's Restaurant & Bar,Italian Restaurant,45.465106,-122.653122,40b13b00f964a5207ff51ee3,ARDENWALD-JOHNSON CREEK,45.4585162,-122.6275391
Sushi Love,Sushi Restaurant,45.46414898551704,-122.65462875366211,53dbe0ab498e7c8d041ee8a8,ARDENWALD-JOHNSON CREEK,45.4585162,-122.6275391
Arugularium,Restaurant,45.46233,-122.64733100000001,526c10ec498e139b0bdd8119,ARDENWALD-JOHNSON CREEK,45.4585162,-122.6275391
Portofino,Italian Restaurant,45.46456676171478,-122.65304866728965,4baff0bbf964a5201d2d3ce3,ARDENWALD-JOHNSON CREEK,45.4585162,-122.6275391
Rice Thai Cookery,Thai Restaurant,45.4459859785132,-122.64171902571873,4b7cc7f4f964a52043a52fe3,ARDENWALD-JOHNSON CREEK,45.4585162,-122.6275391
OPA Pizzaria,Pizza Place,45.465651879010245,-122.65284979430572,506cdabee4b0e097e4b56099,ARDENWALD-JOHNSON CREEK,45.4585162,-122.6275391
Mekong,Vietnamese Restaurant,45.46638780015451,-122.65294095977008,4acbf2e9f964a5206dc820e3,ARDENWALD-JOHNSON CREEK,45.4585162,-122.6275391
Mio Sushi,Sushi Restaurant,45.464176916329556,-122.6468586328533,4c5773316418a593188c7f0e,ARDENWALD-JOHNSON CREEK,45.4585162,-122.6275391
Pietro's Pizza,Pizza Place,45.44805800488622,-122.64122274952751,4b68ea00f964a520e2922be3,ARDENWALD-JOHNSON CREEK,45.4585162,-122.6275391
Nama Ramen,Asian Restaurant,45.466293,-122.652945,59b09615db1d816769ccd69d,ARDENWALD-JOHNSON CREEK,45.4585162,-122.6275391
Ohana Hawaiian Cafe,Hawaiian Restaurant,45.44609236919078,-122.64172140385737,4bcb81a1fb84c9b6ea071f3e,ARDENWALD-JOHNSON CREEK,45.4585162,-122.6275391
Bellagio's Pizza,Pizza Place,45.464076121011296,-122.6526057306544,4bf9d461328d76b0a6ab14ec,ARDENWALD-JOHNSON CREEK,45.4585162,-122.6275391
Chan's Steakery,Steakhouse,45.447168303771804,-122.64242024735876,4c2447c3f1272d7f71e182c5,ARDENWALD-JOHNSON CREEK,45.4585162,-122.6275391
Zenbu Restaurant,Japanese Restaurant,45.46054114300237,-122.6471612402898,594dc2a8037be13aa5a1beb8,ARDENWALD-JOHNSON CREEK,45.4585162,-122.6275391
Our Thai Place,Thai Restaurant,45.46062494116324,-122.64724561822204,4dfa752262e1e9a2436a208a,ARDENWALD-JOHNSON CREEK,45.4585162,-122.6275391
Foster's Market & Deli,Deli / Bodega,45.460915,-122.647287,4b9ef337f964a520590c37e3,ARDENWALD-JOHNSON CREEK,45.4585162,-122.6275391
Lili Patisserie,Café,45.46226722269061,-122.6472611183725,4ad5224cf964a520120221e3,ARDENWALD-JOHNSON CREEK,45.4585162,-122.6275391
Chowdah Food cart,Soup Place,45.464835,-122.646953,4d88e532bc848cfac5ebb62b,ARDENWALD-JOHNSON CREEK,45.4585162,-122.6275391
Case De Tamales,Mexican Restaurant,45.445988,-122.641996,4be6dfb5910020a15eb4d414,ARDENWALD-JOHNSON CREEK,45.4585162,-122.6275391
Craven Raven Bakery,Bakery,45.462346999999994,-122.65321599999999,4c81333374d7b60c485d74d8,ARDENWALD-JOHNSON CREEK,45.4585162,-122.6275391
Henry Higgins Boiled Bagels,Bagel Shop,45.464533,-122.65233300000001,5aafe08879f6c72243296b2f,ARDENWALD-JOHNSON CREEK,45.4585162,-122.6275391
Otto's Sausage Kitchen,Hot Dog Joint,45.47912959732554,-122.61975445317157,4c797b31566db60cf424450e,ARDENWALD-JOHNSON CREEK,45.4585162,-122.6275391
Nudi Noodle Place,Asian Restaurant,45.47909560816702,-122.61819620447527,5014507ce4b0d8233e73d187,ARDENWALD-JOHNSON CREEK,45.4585162,-122.6275391
Grand Central Baking Company,Bakery,45.47916756907953,-122.61709771371024,544407fd498e57860e532170,ARDENWALD-JOHNSON CREEK,45.4585162,-122.6275391
Mehri's Bakery & Deli,Bakery,45.4727331,-122.6100719,4b8f08d1f964a520c54533e3,ARDENWALD-JOHNSON CREEK,45.4585162,-122.6275391
Laughing Planet Café,Vegetarian / Vegan Restaurant,45.47904602338434,-122.62023465419338,4b11c7e6f964a520828423e3,ARDENWALD-JOHNSON CREEK,45.4585162,-122.6275391
Tom Yum,Thai Restaurant,45.47946405814049,-122.61790741620149,4b68a811f964a52058852be3,ARDENWALD-JOHNSON CREEK,45.4585162,-122.6275391
Bai Mint Thai,Thai Restaurant,45.479092586851706,-122.61720260311161,4de06973d164e323c7acc881,ARDENWALD-JOHNSON CREEK,45.4585162,-122.6275391
Papaccinos Coffeehouse Woodstock,Café,45.47935198704735,-122.61704899736168,4b2c1e90f964a52016c224e3,ARDENWALD-JOHNSON CREEK,45.4585162,-122.6275391
Wong's Garden,Chinese Restaurant,45.47940887538118,-122.61815538624435,4bdb7b54c79cc928ef1583e9,ARDENWALD-JOHNSON CREEK,45.4585162,-122.6275391
Papa Murphy's,Pizza Place,45.47947001101377,-122.61712020500067,4b4a7ffdf964a520638926e3,ARDENWALD-JOHNSON CREEK,45.4585162,-122.6275391
Eastmoreland Golf Course Bar & Grille,American Restaurant,45.474627,-122.639195,5a0498134a7aae79f98808e1,ARDENWALD-JOHNSON CREEK,45.4585162,-122.6275391
MoMoYama Japanese Restaurant,Asian Restaurant,45.479054,-122.61807024478912,4d0e93291f58224bee314ea9,ARDENWALD-JOHNSON CREEK,45.4585162,-122.6275391
Reed College - Paradox Cafe,Café,45.4810005,-122.63177547,4c44b73bdcd61b8d08bb7b56,ARDENWALD-JOHNSON CREEK,45.4585162,-122.6275391
Subway,Sandwich Place,45.444301544707905,-122.627467317791,4c326f30a0ced13a4c2d156e,ARDENWALD-JOHNSON CREEK,45.4585162,-122.6275391
Cha! Cha! Cha!,Mexican Restaurant,45.44319259067869,-122.64100279502401,4bd34a0d462cb713840fde07,ARDENWALD-JOHNSON CREEK,45.4585162,-122.6275391
Gramma's Restaurant,American Restaurant,45.44406746831319,-122.64202928579388,51743c12498edd74e1c1fe5a,ARDENWALD-JOHNSON CREEK,45.4585162,-122.6275391
Taco Bell,Fast Food Restaurant,45.443044486647054,-122.62813159913686,4add3acbf964a520ad6421e3,ARDENWALD-JOHNSON CREEK,45.4585162,-122.6275391
Duffy's Irish Pub,Irish Pub,45.44282655688609,-122.6397027017473,4de9da53c65be8091d96932e,ARDENWALD-JOHNSON CREEK,45.4585162,-122.6275391
McGrath's Fish House,Seafood Restaurant,45.44228513827518,-122.62662955899128,4af0f69cf964a52050e021e3,ARDENWALD-JOHNSON CREEK,45.4585162,-122.6275391
Painted Lady Coffee House,Café,45.44264743147623,-122.64024355389273,506d9c17e4b08b87bb21ff2d,ARDENWALD-JOHNSON CREEK,45.4585162,-122.6275391
Shari's Cafe and Pies,American Restaurant,45.442486,-122.627044,4b246878f964a520346724e3,ARDENWALD-JOHNSON CREEK,45.4585162,-122.6275391
Wong's Garden,Chinese Restaurant,45.44398199888113,-122.6275001983688,4b5d1b46f964a520eb5229e3,ARDENWALD-JOHNSON CREEK,45.4585162,-122.6275391
McDonald's,Fast Food Restaurant,45.44321759236787,-122.62847031053386,4b4a5d41f964a5205e8526e3,ARDENWALD-JOHNSON CREEK,45.4585162,-122.6275391
Sully's Cafe,Breakfast Spot,45.44342947674618,-122.64011437251818,4b6daf2af964a5202f862ce3,ARDENWALD-JOHNSON CREEK,45.4585162,-122.6275391
Big Kahuna's BBQ & Bar,BBQ Joint,45.44289,-122.639685,4bf1ab8f3fa220a15f921820,ARDENWALD-JOHNSON CREEK,45.4585162,-122.6275391
The Deli,Deli / Bodega,45.43938188478376,-122.62048517587313,4b421deef964a5200ccd25e3,ARDENWALD-JOHNSON CREEK,45.4585162,-122.6275391
Golden Nugget,American Restaurant,45.443094,-122.640488,4c8c3bdb5e048cfa1e4bcbcd,ARDENWALD-JOHNSON CREEK,45.4585162,-122.6275391
Libbie's Restaurant,Diner,45.443094,-122.640488,4c9bccf47c096dcb2fcebbd1,ARDENWALD-JOHNSON CREEK,45.4585162,-122.6275391
Grandma's Corner,American Restaurant,45.444069,-122.642002,5161e29fe4b08a9432984f6a,ARDENWALD-JOHNSON CREEK,45.4585162,-122.6275391
Honey Jar Cafe,Thai Restaurant,45.55391738099207,-122.52044595620823,4b329ec3f964a520361025e3,ARGAY TERRACE,45.5528296,-122.5232037
Sa Bai Thai Cuisine,Thai Restaurant,45.55483896488916,-122.5278496524462,56019a04498e3fc65b5ad7f1,ARGAY TERRACE,45.5528296,-122.5232037
El Taco Yucateco,Mexican Restaurant,45.555394,-122.528115,515b33d9e4b008c4e45ca5b4,ARGAY TERRACE,45.5528296,-122.5232037
Bistro 23,Café,45.56341120825414,-122.53484771295854,4e0912602271dfa46bb8ae55,ARGAY TERRACE,45.5528296,-122.5232037
Grant's Philly Cheesesteak,Sandwich Place,45.55116115183923,-122.50410810097881,4af1ca68f964a52036e321e3,ARGAY TERRACE,45.5528296,-122.5232037
Jimmy John's,Sandwich Place,45.564375,-122.53289099999999,561c1b2a498ef61aa5447464,ARGAY TERRACE,45.5528296,-122.5232037
Uncle Vinny's,Pizza Place,45.556319,-122.53410500000001,4b006f79f964a5202e3e22e3,ARGAY TERRACE,45.5528296,-122.5232037
Yuki & Song Japanese Restaurant,Sushi Restaurant,45.553377000000005,-122.536565,4b58beb6f964a520b56828e3,ARGAY TERRACE,45.5528296,-122.5232037
Burgerville,Burger Joint,45.55324498242736,-122.53784632634836,4acba0caf964a520aec420e3,ARGAY TERRACE,45.5528296,-122.5232037
Wendy's,Fast Food Restaurant,45.55388397463145,-122.53773406909204,4bbeabf5ba9776b05d24fec8,ARGAY TERRACE,45.5528296,-122.5232037
Double Pepper,Chinese Restaurant,45.553713,-122.520545,5a2c9aff9d6a1903b4c513c4,ARGAY TERRACE,45.5528296,-122.5232037
Subway,Fast Food Restaurant,45.55362,-122.519907,4f32232719836c91c7b9c82e,ARGAY TERRACE,45.5528296,-122.5232037
Heavenly Thai,Thai Restaurant,45.55483412166429,-122.5278429089507,4ca7be52a6e08cfa7f0c8894,ARGAY TERRACE,45.5528296,-122.5232037
Costco Food Court,Pizza Place,45.559713,-122.524716,5748ceb6498e31fbc4a5aa9b,ARGAY TERRACE,45.5528296,-122.5232037
McDonald's,Fast Food Restaurant,45.549768,-122.53673,4f328cfe19836c91c7e2cc20,ARGAY TERRACE,45.5528296,-122.5232037
Round Table Pizza,Pizza Place,45.552792,-122.537604,4bd0a39fb221c9b62c1ad4d0,ARGAY TERRACE,45.5528296,-122.5232037
Jewel Rana Restaurant,Fast Food Restaurant,45.556942675992,-122.51277208328247,5afff6dfd8096e002c3085aa,ARGAY TERRACE,45.5528296,-122.5232037
Jimmys Sports Bar,Food,45.548590999999995,-122.510504,4f326acc19836c91c7d5c692,ARGAY TERRACE,45.5528296,-122.5232037
Flor De Guelaguetza,Mexican Restaurant,45.560524,-122.51116100000002,597aa6bba35dce7f126b01c7,ARGAY TERRACE,45.5528296,-122.5232037
Devaki's Deli,Deli / Bodega,45.55894253333334,-122.53726065158844,4d26106127a259419c575d0d,ARGAY TERRACE,45.5528296,-122.5232037
Bam Pow! Burgers,Burger Joint,45.560577,-122.510745,59dece4a6a595044d0022680,ARGAY TERRACE,45.5528296,-122.5232037
